,origin,destination,flow
5663,53011041326,53011041334,15.0
5664,53011041326,53011041328,15.0
5665,53011041326,53011041329,227.0
5666,53011041326,53011041330,30.0
5667,53011041326,53011041332,15.0
5668,53011041326,53011041333,15.0
5669,53011041326,53011041400,15.0
5670,53011041326,53011041500,30.0
5671,53011041326,53011041600,46.0
5672,53011041326,53011041800,15.0
5673,53011041326,53011041900,15.0
5674,53011041326,53011042100,15.0
5675,53011041326,53011042400,50.0
5676,53011041326,53011042500,46.0
5677,53011041326,53011042601,73.0
5678,53011041326,53011042800,15.0
5679,53011041326,53011042900,46.0
5680,53011041326,53011043100,15.0
5681,53011041326,53015980000,15.0
5682,53011041326,53033023805,15.0
5683,53011041326,53049950600,46.0
5684,53011041326,53061040200,15.0
5685,53011041326,53061051702,15.0
5686,53011041326,53061940001,15.0
5687,53011041334,53011040201,71.0
5688,53011041334,53011040301,215.0
5689,53011041334,53011040304,215.0
5690,53011041334,53011040403,71.0
5691,53011041334,53011040407,215.0
5692,53011041334,53011040409,71.0
5693,53011041334,53011040411,359.0
5694,53011041334,53011040412,287.0
5695,53011041334,53011040413,71.0
5696,53011041334,53011040414,233.0
5697,53011041334,53011040507,71.0
5698,53011041334,53011040513,215.0
5699,53011041334,53011040604,593.0
5700,53011041334,53011040605,395.0
5701,53011041334,53011040608,6110.0
5702,53011041334,53011040703,233.0
5703,53011041334,53011040706,1060.0
5704,53011041334,53011040707,161.0
5705,53011041334,53011040709,71.0
5706,53011041334,53011040715,71.0
5707,53011041334,53011040711,215.0
5708,53011041334,53011040806,143.0
5709,53011041334,53011040808,215.0
5710,53011041334,53011040809,233.0
5711,53011041334,53011040810,71.0
5712,53011041334,53011040904,287.0
5713,53011041334,53011040905,89.0
5714,53011041334,53011040907,143.0
5715,53011041334,53011040909,143.0
5716,53011041334,53011041005,305.0
5717,53011041334,53011041009,557.0
5718,53011041334,53011041010,233.0
5719,53011041334,53011041105,71.0
5720,53011041334,53011041107,71.0
5721,53011041334,53011041114,3738.0
5722,53011041334,53011041111,71.0
5723,53011041334,53011041112,197.0
5724,53011041334,53011041208,143.0
5725,53011041334,53011041203,215.0
5726,53011041334,53011041205,1096.0
5727,53011041334,53011041206,359.0
5728,53011041334,53011041310,593.0
5729,53011041334,53011041312,1024.0
5730,53011041334,53011041313,431.0
5731,53011041334,53011041317,359.0
5732,53011041334,53011041337,1815.0
5733,53011041334,53011041319,3989.0
5734,53011041334,53011041320,3342.0
5735,53011041334,53011041321,1168.0
5736,53011041334,53011041322,3037.0
5737,53011041334,53011041323,2911.0
5738,53011041334,53011041325,485.0
5739,53011041334,53011041326,3827.0
5740,53011041334,53011041334,3180.0
5741,53011041334,53011041328,2156.0
5742,53011041334,53011041329,8392.0
5743,53011041334,53011041330,71.0
5744,53011041334,53011041331,71.0
5745,53011041334,53011041332,377.0
5746,53011041334,53011041400,71.0
5747,53011041334,53011041500,575.0
5748,53011041334,53011041600,215.0
5749,53011041334,53011041800,71.0
5750,53011041334,53011042100,71.0
5751,53011041334,53011042400,934.0
5752,53011041334,53011042500,539.0
5753,53011041334,53011042601,1437.0
5754,53011041334,53011042800,251.0
5755,53011041334,53011043100,71.0
5756,53011041334,53015980000,143.0
5757,53011041334,53015001501,71.0
5758,53011041334,53041970800,71.0
5759,53011041334,53049950501,71.0
5760,53011041334,53053061200,71.0
5761,53011041334,53059950300,71.0
5762,53011041334,53061041901,71.0
5763,53011041334,53061052604,71.0
5764,53011041328,53011040201,82.0
5765,53011041328,53011040301,82.0
5766,53011041328,53011040304,165.0
5767,53011041328,53011040407,165.0
5768,53011041328,53011040409,82.0
5769,53011041328,53011040411,496.0
5770,53011041328,53011040412,310.0
5771,53011041328,53011040414,248.0
5772,53011041328,53011040505,82.0
5773,53011041328,53011040507,82.0
5774,53011041328,53011040513,82.0
5775,53011041328,53011040510,82.0
5776,53011041328,53011040605,703.0
5777,53011041328,53011040608,3560.0
5778,53011041328,53011040609,165.0
5779,53011041328,53011040610,103.0
5780,53011041328,53011040706,165.0
5781,53011041328,53011040812,82.0
5782,53011041328,53011040808,331.0
5783,53011041328,53011040904,248.0
5784,53011041328,53011040907,103.0
5785,53011041328,53011040910,165.0
5786,53011041328,53011041005,165.0
5787,53011041328,53011041008,82.0
5788,53011041328,53011041009,331.0
5789,53011041328,53011041010,165.0
5790,53011041328,53011041107,165.0
5791,53011041328,53011041114,1469.0
5792,53011041328,53011041111,165.0
5793,53011041328,53011041112,82.0
5794,53011041328,53011041208,82.0
5795,53011041328,53011041203,82.0
5796,53011041328,53011041205,496.0
5797,53011041328,53011041206,248.0
5798,53011041328,53011041310,1490.0
5799,53011041328,53011041312,289.0
5800,53011041328,53011041313,248.0
5801,53011041328,53011041317,745.0
5802,53011041328,53011041337,807.0
5803,53011041328,53011041319,248.0
5804,53011041328,53011041320,1966.0
5805,53011041328,53011041321,414.0
5806,53011041328,53011041322,2401.0
5807,53011041328,53011041323,3415.0
5808,53011041328,53011041325,2836.0
5809,53011041328,53011041326,331.0
5810,53011041328,53011041328,5693.0
5811,53011041328,53011041329,6873.0
5812,53011041328,53011041400,82.0
5813,53011041328,53011041500,931.0
5814,53011041328,53011041600,331.0
5815,53011041328,53011041900,165.0
5816,53011041328,53011042000,186.0
5817,53011041328,53011042300,82.0
5818,53011041328,53011042400,434.0
5819,53011041328,53011042500,82.0
5820,53011041328,53011042601,807.0
5821,53011041328,53011042900,165.0
5822,53011041328,53011043000,82.0
5823,53011041328,53011043100,165.0
5824,53011041328,53015001100,82.0
5825,53011041328,53033022803,248.0
5826,53011041328,53059950300,165.0
5827,53011041328,53059950500,82.0
5828,53011041328,53061040400,82.0
5829,53011041328,53073000904,82.0
5830,53011041328,53073001000,82.0
5831,53011041328,53073001101,82.0
5832,53011041328,53073001204,82.0
5833,53011041329,53007960203,65.0
5834,53011041329,53011040203,65.0
5835,53011041329,53011040304,65.0
5836,53011041329,53011040403,65.0
5837,53011041329,53011040407,247.0
5838,53011041329,53011040411,131.0
5839,53011041329,53011040412,131.0
5840,53011041329,53011040413,131.0
5841,53011041329,53011040414,197.0
5842,53011041329,53011040415,197.0
5843,53011041329,53011040507,65.0
5844,53011041329,53011040604,131.0
5845,53011041329,53011040608,4118.0
5846,53011041329,53011040609,65.0
5847,53011041329,53011040703,197.0
5848,53011041329,53011040706,214.0
5849,53011041329,53011040707,65.0
5850,53011041329,53011040709,65.0
5851,53011041329,53011040711,131.0
5852,53011041329,53011040808,362.0
5853,53011041329,53011040810,65.0
5854,53011041329,53011040904,65.0
5855,53011041329,53011040907,65.0
5856,53011041329,53011040908,65.0
5857,53011041329,53011040910,131.0
5858,53011041329,53011041005,131.0
5859,53011041329,53011041009,131.0
5860,53011041329,53011041010,131.0
5861,53011041329,53011041114,873.0
5862,53011041329,53011041111,148.0
5863,53011041329,53011041208,65.0
5864,53011041329,53011041203,65.0
5865,53011041329,53011041205,411.0
5866,53011041329,53011041206,197.0
5867,53011041329,53011041310,527.0
5868,53011041329,53011041312,131.0
5869,53011041329,53011041313,197.0
5870,53011041329,53011041317,65.0
5871,53011041329,53011041337,774.0
5872,53011041329,53011041319,757.0
5873,53011041329,53011041320,1334.0
5874,53011041329,53011041321,197.0
5875,53011041329,53011041322,1663.0
5876,53011041329,53011041323,1729.0
5877,53011041329,53011041325,1499.0
5878,53011041329,53011041326,263.0
5879,53011041329,53011041334,65.0
5880,53011041329,53011041328,3014.0
5881,53011041329,53011041329,7363.0
5882,53011041329,53011041330,65.0
5883,53011041329,53011041400,65.0
5884,53011041329,53011041500,263.0
5885,53011041329,53011041600,148.0
5886,53011041329,53011041900,263.0
5887,53011041329,53011042300,65.0
5888,53011041329,53011042400,593.0
5889,53011041329,53011042500,461.0
5890,53011041329,53011042601,823.0
5891,53011041329,53011042700,65.0
5892,53011041329,53015980000,65.0
5893,53011041329,53033023701,65.0
5894,53011041329,53033032706,65.0
5895,53011041329,53041970300,131.0
5896,53011041329,53041970500,131.0
5897,53011041329,53041970800,65.0
5898,53011041329,53041972000,65.0
5899,53011041329,53053070309,65.0
5900,53011041329,53053070310,82.0
5901,53011041329,53061051100,65.0
5902,53011041330,53011040301,221.0
5903,53011041330,53011040304,73.0
5904,53011041330,53011040403,73.0
5905,53011041330,53011040411,165.0
5906,53011041330,53011040513,73.0
5907,53011041330,53011040509,73.0
5908,53011041330,53011040604,147.0
5909,53011041330,53011040605,73.0
5910,53011041330,53011040608,995.0
5911,53011041330,53011040610,73.0
5912,53011041330,53011040703,221.0
5913,53011041330,53011040706,1124.0
5914,53011041330,53011040715,313.0
5915,53011041330,53011040711,147.0
5916,53011041330,53011040808,755.0
5917,53011041330,53011040809,73.0
5918,53011041330,53011040810,73.0
5919,53011041330,53011040904,147.0
5920,53011041330,53011040910,147.0
5921,53011041330,53011041005,147.0
5922,53011041330,53011041009,368.0
5923,53011041330,53011041010,221.0
5924,53011041330,53011041104,165.0
5925,53011041330,53011041105,147.0
5926,53011041330,53011041107,147.0
5927,53011041330,53011041114,1824.0
5928,53011041330,53011041110,73.0
5929,53011041330,53011041111,294.0
5930,53011041330,53011041208,147.0
5931,53011041330,53011041203,884.0
5932,53011041330,53011041205,737.0
5933,53011041330,53011041206,571.0
5934,53011041330,53011041309,73.0
5935,53011041330,53011041312,1050.0
5936,53011041330,53011041313,645.0
5937,53011041330,53011041317,1161.0
5938,53011041330,53011041337,1677.0
5939,53011041330,53011041319,958.0
5940,53011041330,53011041320,423.0
5941,53011041330,53011041321,147.0
5942,53011041330,53011041322,1456.0
5943,53011041330,53011041323,516.0
5944,53011041330,53011041325,147.0
5945,53011041330,53011041326,1198.0
5946,53011041330,53011041334,221.0
5947,53011041330,53011041328,258.0
5948,53011041330,53011041329,1400.0
5949,53011041330,53011041330,221.0
5950,53011041330,53011041331,294.0
5951,53011041330,53011041332,147.0
5952,53011041330,53011041400,221.0
5953,53011041330,53011041600,165.0
5954,53011041330,53011041700,73.0
5955,53011041330,53011041800,73.0
5956,53011041330,53011042400,387.0
5957,53011041330,53011042601,368.0
5958,53011041330,53011042800,73.0
5959,53011041330,53015980000,147.0
5960,53011041330,53015000502,73.0
5961,53011041330,53015002004,73.0
5962,53011041330,53059950500,73.0
5963,53011041330,53061041904,73.0
5964,53011041330,53061042004,73.0
5965,53011041330,53067012720,73.0
5966,53011041330,53073000904,73.0
5967,53011041331,53011040301,160.0
5968,53011041331,53011040304,64.0
5969,53011041331,53011040411,193.0
5970,53011041331,53011040412,64.0
5971,53011041331,53011040413,128.0
5972,53011041331,53011040414,64.0
5973,53011041331,53011040507,64.0
5974,53011041331,53011040513,64.0
5975,53011041331,53011040608,305.0
5976,53011041331,53011040610,64.0
5977,53011041331,53011040703,675.0
5978,53011041331,53011040706,836.0
5979,53011041331,53011040707,128.0
5980,53011041331,53011040709,64.0
5981,53011041331,53011040715,64.0
5982,53011041331,53011040711,128.0
5983,53011041331,53011040808,193.0
5984,53011041331,53011040809,128.0
5985,53011041331,53011040904,128.0
5986,53011041331,53011040908,64.0
5987,53011041331,53011040910,128.0
5988,53011041331,53011041007,64.0
5989,53011041331,53011041009,128.0
5990,53011041331,53011041105,64.0
5991,53011041331,53011041107,64.0
5992,53011041331,53011041114,1287.0
5993,53011041331,53011041110,64.0
5994,53011041331,53011041111,128.0
5995,53011041331,53011041203,611.0
5996,53011041331,53011041205,321.0
5997,53011041331,53011041206,257.0
5998,53011041331,53011041309,64.0
5999,53011041331,53011041310,64.0
6000,53011041331,53011041312,788.0
6001,53011041331,53011041313,852.0
6002,53011041331,53011041317,1480.0
6003,53011041331,53011041337,981.0
6004,53011041331,53011041319,579.0
6005,53011041331,53011041320,321.0
6006,53011041331,53011041321,64.0
6007,53011041331,53011041322,1335.0
6008,53011041331,53011041323,321.0
6009,53011041331,53011041325,64.0
6010,53011041331,53011041326,691.0
6011,53011041331,53011041334,64.0
6012,53011041331,53011041328,193.0
6013,53011041331,53011041329,965.0
6014,53011041331,53011041330,64.0
6015,53011041331,53011041331,820.0
6016,53011041331,53011041332,64.0
6017,53011041331,53011041333,64.0
6018,53011041331,53011041600,273.0
6019,53011041331,53011041700,128.0
6020,53011041331,53011042400,64.0
6021,53011041331,53011042601,659.0
6022,53011041331,53011042900,193.0
6023,53011041331,53033022502,64.0
6024,53011041332,53011040301,92.0
6025,53011041332,53011040407,278.0
6026,53011041332,53011040411,185.0
6027,53011041332,53011040412,185.0
6028,53011041332,53011040413,92.0
6029,53011041332,53011040513,92.0
6030,53011041332,53011040509,92.0
6031,53011041332,53011040604,208.0
6032,53011041332,53011040608,1461.0
6033,53011041332,53011040703,580.0
6034,53011041332,53011040706,835.0
6035,53011041332,53011040709,278.0
6036,53011041332,53011040711,208.0
6037,53011041332,53011040806,92.0
6038,53011041332,53011040808,92.0
6039,53011041332,53011040809,92.0
6040,53011041332,53011040908,92.0
6041,53011041332,53011040909,185.0
6042,53011041332,53011040910,278.0
6043,53011041332,53011041005,92.0
6044,53011041332,53011041008,92.0
6045,53011041332,53011041010,92.0
6046,53011041332,53011041011,92.0
6047,53011041332,53011041114,1415.0
6048,53011041332,53011041111,92.0
6049,53011041332,53011041208,92.0
6050,53011041332,53011041203,464.0
6051,53011041332,53011041205,417.0
6052,53011041332,53011041206,580.0
6053,53011041332,53011041310,278.0
6054,53011041332,53011041312,556.0
6055,53011041332,53011041313,371.0
6056,53011041332,53011041317,649.0
6057,53011041332,53011041337,1949.0
6058,53011041332,53011041319,2065.0
6059,53011041332,53011041320,672.0
6060,53011041332,53011041321,232.0
6061,53011041332,53011041322,1253.0
6062,53011041332,53011041323,464.0
6063,53011041332,53011041325,92.0
6064,53011041332,53011041326,1647.0
6065,53011041332,53011041334,672.0
6066,53011041332,53011041328,464.0
6067,53011041332,53011041329,1694.0
6068,53011041332,53011041330,92.0
6069,53011041332,53011041332,835.0
6070,53011041332,53011041400,92.0
6071,53011041332,53011041500,371.0
6072,53011041332,53011041600,92.0
6073,53011041332,53011041900,162.0
6074,53011041332,53011042400,92.0
6075,53011041332,53011042500,185.0
6076,53011041332,53011042601,905.0
6077,53011041332,53011042900,185.0
6078,53011041333,53011040411,102.0
6079,53011041333,53011040509,102.0
6080,53011041333,53011040608,951.0
6081,53011041333,53011040703,231.0
6082,53011041333,53011040706,643.0
6083,53011041333,53011040715,102.0
6084,53011041333,53011040711,205.0
6085,53011041333,53011040808,205.0
6086,53011041333,53011040810,205.0
6087,53011041333,53011040910,102.0
6088,53011041333,53011041009,102.0
6089,53011041333,53011041107,102.0
6090,53011041333,53011041114,1106.0
6091,53011041333,53011041110,102.0
6092,53011041333,53011041111,205.0
6093,53011041333,53011041112,102.0
6094,53011041333,53011041203,205.0
6095,53011041333,53011041205,1209.0
6096,53011041333,53011041206,205.0
6097,53011041333,53011041312,668.0
6098,53011041333,53011041313,308.0
6099,53011041333,53011041317,128.0
6100,53011041333,53011041337,1466.0
6101,53011041333,53011041319,668.0
6102,53011041333,53011041320,1286.0
6103,53011041333,53011041321,102.0
6104,53011041333,53011041322,874.0
6105,53011041333,53011041323,488.0
6106,53011041333,53011041326,1492.0
6107,53011041333,53011041334,514.0
6108,53011041333,53011041328,643.0
6109,53011041333,53011041329,1852.0
6110,53011041333,53011041332,308.0
6111,53011041333,53011041333,360.0
6112,53011041333,53011041500,102.0
6113,53011041333,53011041600,411.0
6114,53011041333,53011041900,437.0
6115,53011041333,53011042400,102.0
6116,53011041333,53011042601,308.0
6117,53011041333,53011042800,102.0
6118,53011041333,53011042900,411.0
6119,53011041333,53015000502,102.0
6120,53011041333,53015002004,128.0
6121,53011041333,53061042005,102.0
6122,53011041400,53011040201,77.0
6123,53011041400,53011040407,77.0
6124,53011041400,53011040411,270.0
6125,53011041400,53011040507,600.0
6126,53011041400,53011040513,696.0
6127,53011041400,53011040509,1025.0
6128,53011041400,53011040604,154.0
6129,53011041400,53011040605,1877.0
6130,53011041400,53011040608,2922.0
6131,53011041400,53011040609,232.0
6132,53011041400,53011040706,77.0
6133,53011041400,53011040707,77.0
6134,53011041400,53011040709,154.0
6135,53011041400,53011040803,77.0
6136,53011041400,53011040808,174.0
6137,53011041400,53011040810,77.0
6138,53011041400,53011040907,154.0
6139,53011041400,53011040908,77.0
6140,53011041400,53011040909,77.0
