STATE,geoid,LOCATION,AREA_SQMI,svi
NY,36085011401,New York,2.1639132536135126e-11,0.7714
NY,36085011402,New York,2.3789317585644936e-11,0.5465
NY,36085012100,New York,3.0491030733824094e-11,0.02
NY,36085012500,New York,1.894837997609227e-11,0.5149
NY,36085012804,New York,5.090456644815234e-11,0.3938
NY,36085013203,New York,4.2396899226019965e-11,0.2362
NY,36085013204,New York,4.2909142100767956e-11,0.2826
NY,36085013302,New York,3.490741946455352e-11,0.7876
NY,36085013400,New York,3.4930099675151564e-11,0.5474
NY,36085013800,New York,5.779009812530437e-11,0.4318
NY,36087011200,New York,4.84489568401199e-10,0.158
NY,36087011302,New York,2.1943974196472035e-10,0.4718
NY,36087011303,New York,2.0523034125692993e-10,0.3997
NY,36087011401,New York,1.5839096091315166e-10,0.0945
NY,36091061404,New York,5.48741799715724e-10,0.0401
NY,36071015005,New York,9.840123100653868e-11,0.5705
NY,36013035100,New York,1.1446572597438193e-09,0.425
NY,36073040603,New York,6.483971571806757e-09,0.6157
NY,36073040601,New York,5.726841128250344e-09,0.2447
NY,36073040702,New York,2.3727152557463603e-10,0.7914
NY,36073040701,New York,2.4282384569440257e-10,0.7351
NY,36073040602,New York,3.3316244859787585e-11,-999.0
NY,36083051601,New York,7.559125689678018e-11,0.5781
NY,36083051602,New York,1.3222995966872266e-10,0.131
NY,36083052406,New York,5.119748172658644e-10,0.1379
NY,36083052408,New York,5.721734219837857e-10,0.0086
NY,36083052407,New York,2.451874704391849e-10,0.0513
NY,36083040701,New York,4.5486677392221385e-11,0.7304
NY,36083052306,New York,5.112959140419521e-10,0.3501
NY,36083052305,New York,2.7638421223093886e-10,0.2326
NY,36083052405,New York,9.71838911690469e-11,0.0848
NY,36083040702,New York,3.6062719853517005e-11,0.5507
NY,36083041101,New York,1.3170025340050504e-10,0.1862
NY,36083041102,New York,6.378003474616098e-11,0.5994
NY,36119982000,New York,1.0971908217594379e-11,-999.0
NY,36119014901,New York,1.976946795263339e-09,0.0787
NY,36065980002,New York,3.5449660090160217e-10,-999.0
NY,36065026400,New York,5.112485076661893e-11,0.9574
NY,36001001902,New York,4.970327687079373e-11,0.0574
NY,36001002100,New York,6.190819873656333e-11,0.6014
NY,36001002500,New York,3.318469411685414e-11,0.9637
NY,36001002600,New York,1.958603275730356e-10,0.8505
NY,36001012700,New York,9.232189111623252e-11,0.5592
NY,36001012800,New York,7.57243927814697e-11,0.8648
NY,36001012900,New York,7.80593693370049e-11,0.6786
NY,36001013000,New York,2.1985372033606686e-10,0.2057
NY,36015010200,New York,8.343255910764352e-09,0.3402
NY,36065980003,New York,1.1192283250731781e-10,-999.0
NY,36065024102,New York,8.84379678313239e-09,0.1765
NY,36065024101,New York,8.780037089783853e-09,0.3286
NY,36065026100,New York,1.3591975667503e-09,0.3141
NY,36015010400,New York,1.4311037310232424e-10,0.4936
NY,36015010500,New York,2.523866711880418e-10,0.4149
NY,36009960704,New York,3.1970286299331675e-09,0.4982
NY,36009960703,New York,5.6725913501356925e-09,0.402
NY,36009940301,New York,3.5191413446984716e-09,0.9184
NY,36009940302,New York,1.759840641431406e-09,0.7924
NY,36009961301,New York,1.627143091062886e-08,0.4339
NY,36009961302,New York,1.1952970606065775e-09,0.2044
NY,36001000502,New York,3.296153565510244e-11,0.3769
NY,36045060102,New York,3.9970240484173135e-09,0.4284
NY,36045060401,New York,6.241443214992333e-09,0.3265
NY,36045060203,New York,5.109720720512449e-09,0.4742
NY,36045061802,New York,1.8271635826855793e-09,0.2989
NY,36045060101,New York,7.51130446198635e-09,0.6254
NY,36045060201,New York,4.574344622417849e-09,0.1759
NY,36045061101,New York,3.189503365852127e-09,0.3508
NY,36045061801,New York,5.1495927985669855e-09,0.5779
NY,36045060402,New York,2.8894172170957223e-09,0.2162
NY,36045060301,New York,5.372589845362603e-09,0.2672
NY,36045060902,New York,8.578154810205086e-10,0.4969
NY,36045060302,New York,7.127625979066266e-09,0.5218
NY,36045060602,New York,1.3431763522915153e-09,0.2917
NY,36045060901,New York,2.6168664224327478e-09,0.633
NY,36045060805,New York,5.189931850195042e-10,0.3398
NY,36045061102,New York,1.4524186481115475e-09,0.4294
NY,36045060601,New York,5.252114427684752e-09,0.618
NY,36045060806,New York,7.507687465014247e-10,0.4157
NY,36045060202,New York,3.825444870408547e-09,0.6419
NY,36107020703,New York,1.7667411552174215e-10,0.7005
NY,36117021800,New York,2.495246082594696e-10,0.6214
NY,36025971100,New York,9.563922151351767e-09,0.3001
NY,36025971200,New York,1.0598955957504774e-08,0.7857
NY,36001013100,New York,1.0290585524120207e-10,0.5315
NY,36015010800,New York,2.113353109841235e-10,0.5172
NY,36001013200,New York,4.2024979910797094e-11,0.6575
NY,36015010900,New York,5.054457117889938e-10,0.2202
NY,36041950500,New York,8.039968463587932e-08,0.355
NY,36041950400,New York,3.369008490195839e-08,0.6741
NY,36041950300,New York,2.9766251005613625e-08,0.1728
NY,36041950100,New York,5.78664508008305e-08,0.2945
NY,36123150400,New York,3.667894020536057e-09,0.348
NY,36123150200,New York,5.809367109500903e-09,0.7597
NY,36107020300,New York,5.545521861265547e-09,0.2312
NY,36107020200,New York,1.0372613731282386e-08,0.2143
NY,36107020401,New York,5.186838818733447e-09,0.2213
NY,36107020702,New York,6.33375892538776e-09,0.4202
NY,36029009004,New York,2.1490437088339374e-10,0.2288
NY,36107020402,New York,4.674119918048328e-10,0.0958
NY,36025971300,New York,1.5459698532080654e-08,0.4358
NY,36065020102,New York,4.406025289695536e-11,0.8513
NY,36103159512,New York,1.144297101674675e-10,0.2852
NY,36103190504,New York,1.0700521087064323e-09,0.224
NY,36001000401,New York,3.8705678391377755e-10,0.275
NY,36103990100,New York,1.1215421417717325e-07,-999.0
NY,36103135209,New York,2.9352949972809773e-10,0.2367
NY,36047012600,New York,9.698751930572065e-12,0.7484
NY,36047027100,New York,1.0090465343996856e-11,0.8574
NY,36065026600,New York,1.1102665617442456e-10,-999.0
NY,36047034800,New York,2.7925125027695226e-11,0.873
NY,36047046000,New York,8.057912253361946e-12,0.8047
NY,36047105804,New York,3.277638430200942e-11,0.9496
NY,36065020705,New York,2.4558897636442202e-11,0.5685
NY,36005043503,New York,1.9345993607228172e-10,-999.0
NY,36005043501,New York,1.6420490065898376e-11,0.9325
NY,36005033602,New York,2.3259133902304187e-12,0.5855
NY,36085011203,New York,4.1128129057719206e-11,0.6108
NY,36005033601,New York,5.278850636934174e-12,0.946
NY,36085022802,New York,2.615124305691077e-10,-999.0
NY,36085022801,New York,2.0494165568729062e-10,0.0359
NY,36005033802,New York,1.9383812684260128e-12,0.9572
NY,36117020900,New York,4.536212823645572e-09,0.5134
NY,36117021501,New York,4.776861404069797e-09,0.5752
NY,36001013902,New York,1.9186990104760465e-10,0.1202
NY,36001000100,New York,1.1076429021289351e-10,0.8532
NY,36001014100,New York,6.954631635876023e-10,0.2567
NY,36001014501,New York,2.3487462101892176e-09,0.0027
NY,36001014203,New York,4.682600109866191e-10,0.0648
NY,36001014613,New York,2.94384491834772e-09,0.1689
NY,36001001802,New York,8.097987749061413e-11,0.4767
NY,36001000800,New York,1.460044153153045e-11,0.9656
NY,36001014611,New York,6.79131569453052e-10,0.1595
NY,36001000501,New York,2.3204760122901933e-11,0.9042
NY,36001014700,New York,4.606090662644938e-09,0.0257
NY,36001014301,New York,1.4475044767983312e-09,0.3833
NY,36001002000,New York,1.2284270653056916e-10,0.7572
NY,36001002200,New York,1.052831215488416e-11,0.4423
NY,36001000403,New York,1.3309211018367863e-10,0.1924
NY,36001000404,New York,8.286625120572471e-11,-999.0
NY,36001000600,New York,2.1489384998995827e-11,0.8929
NY,36001000700,New York,6.820685595287912e-11,0.8901
NY,36005033801,New York,4.717281687263929e-12,0.8281
NY,36005043502,New York,6.845583826779156e-11,-999.0
NY,36085011204,New York,7.05044781051513e-11,0.0686
NY,36001001100,New York,8.497286947081886e-11,0.8401
NY,36001013300,New York,5.883411117652235e-11,0.5351
NY,36001013400,New York,6.114815019279835e-11,0.3816
NY,36037950900,New York,1.1268324031900511e-10,0.3126
NY,36037950600,New York,6.024375394138444e-11,0.555
NY,36037950502,New York,3.494336324412894e-11,0.3411
NY,36037950501,New York,6.051925818180798e-11,0.6906
NY,36037950800,New York,6.371818255710781e-11,0.5841
NY,36001001400,New York,3.299712016676968e-11,0.2073
NY,36001001500,New York,2.468829393023413e-11,0.6579
NY,36001001700,New York,5.799515921413095e-11,0.3181
NY,36001001901,New York,3.691801281086514e-11,0.0795
NY,36001014201,New York,5.331626205023175e-10,0.317
NY,36001013503,New York,5.423929308995326e-10,0.378
NY,36001002300,New York,2.745322402039819e-11,0.7015
NY,36049950700,New York,4.1536769821427623e-08,0.3746
NY,36049950500,New York,1.1685414301198265e-08,0.4326
NY,36049950200,New York,2.0713459046182627e-08,0.4495
NY,36091061403,New York,6.50764336399777e-10,0.4086
NY,36113070701,New York,4.705471191953201e-10,0.2223
NY,36103159602,New York,3.797539821526247e-10,0.1137
NY,36103169701,New York,1.3384028514503989e-09,0.1959
NY,36103110200,New York,1.8990541194799066e-10,0.0418
NY,36103110300,New York,3.8005373321251593e-10,0.0068
NY,36103110401,New York,1.5176229305100504e-10,0.023
NY,36103110402,New York,9.122485043026043e-11,0.0074
NY,36103110501,New York,3.739298496997683e-10,0.0202
NY,36103134907,New York,2.0592795092968731e-10,0.1118
NY,36103135002,New York,1.6878783217113173e-10,0.1124
NY,36103135003,New York,1.7383291657994107e-10,0.0898
NY,36103135004,New York,1.1646362293559297e-09,0.0827
NY,36103135005,New York,1.450224031023299e-10,0.2128
NY,36103135101,New York,1.3798772157390887e-10,0.0407
NY,36029007304,New York,1.1038843234835609e-09,0.0266
NY,36029007700,New York,8.542983952767296e-11,0.3698
NY,36029007800,New York,1.812316233751118e-10,0.5305
NY,36029007901,New York,1.0444627789636869e-10,0.1031
NY,36029007303,New York,7.508224837916958e-10,0.1616
NY,36103169800,New York,2.60957822266333e-10,0.8869
NY,36085014604,New York,4.634356456470272e-11,0.1943
NY,36103170101,New York,1.78111046431556e-10,0.7815
NY,36103110502,New York,1.599474631721959e-10,0.0095
NY,36103110801,New York,1.1235315592766834e-09,0.035
NY,36103110803,New York,7.463091531499052e-10,0.0371
NY,36103110901,New York,6.664364131058368e-11,0.2776
NY,36103110902,New York,8.015880591182064e-11,0.6864
NY,36103111001,New York,6.384321512607309e-11,0.0831
NY,36103135102,New York,1.455693959292815e-10,0.0755
NY,36103135103,New York,1.5205687459118754e-10,0.0032
NY,36103135104,New York,2.2929545709965033e-10,0.1365
NY,36103135201,New York,6.036005751635723e-11,0.0205
NY,36029007000,New York,7.823658281903694e-11,0.8789
NY,36029007102,New York,3.590698001332345e-11,0.9093
NY,36029007902,New York,1.4836837886450174e-10,0.2105
NY,36029008600,New York,4.992977723841987e-11,0.1966
NY,36029008700,New York,4.628620216277561e-11,0.1304
NY,36029009402,New York,1.6178613533656117e-10,0.0624
NY,36029013101,New York,3.7784055118159036e-10,0.0434
NY,36029008900,New York,1.3992779203859112e-10,0.1308
NY,36103180300,New York,3.0770171547351802e-09,0.14
NY,36103190403,New York,1.0591458420759635e-09,0.5083
NY,36103190502,New York,7.452200393311101e-10,0.5052
NY,36103111002,New York,8.253070868348354e-11,0.8005
NY,36103111201,New York,4.965200812367984e-11,0.599
NY,36103111202,New York,7.825747711488764e-11,0.4986
NY,36103111300,New York,2.89797926408183e-10,0.1101
NY,36103111401,New York,4.648509488603425e-11,0.0327
NY,36085024800,New York,9.65256152514536e-11,0.2156
NY,36103146607,New York,1.762056274631e-10,0.6349
NY,36103146611,New York,8.516909307092362e-11,0.1112
NY,36103146612,New York,1.0965889312128334e-10,0.0783
NY,36029007202,New York,8.608909479302805e-11,0.6925
NY,36103135303,New York,1.3479055820980046e-10,0.0194
NY,36103135401,New York,2.153998422594833e-10,0.221
NY,36085025100,New York,4.814438579867328e-11,0.0888
NY,36085027301,New York,1.245111999913228e-10,0.4438
NY,36085027702,New York,5.975699283337546e-11,0.5642
NY,36085027900,New York,2.2260381040280635e-10,0.4221
NY,36085029102,New York,4.573773259219022e-10,0.5163
NY,36085030301,New York,2.955671041913031e-11,0.3037
NY,36085031901,New York,1.5947593687683324e-11,0.8176
NY,36103146613,New York,9.655863662503583e-11,0.0981
NY,36103146614,New York,1.8632423829151363e-10,0.0318
NY,36103146704,New York,4.7941072979726886e-11,0.0937
NY,36103146705,New York,7.437746823243705e-11,0.0112
NY,36103146706,New York,7.559751638239942e-11,0.0614
NY,36103146901,New York,1.2322305812043213e-10,0.0179
NY,36103147902,New York,2.2276772382929634e-10,0.078
NY,36029007904,New York,5.7420253722219404e-11,0.1654
NY,36029007905,New York,1.4438327494812666e-10,0.0557
NY,36029008001,New York,9.71238480609438e-11,0.3041
NY,36029008002,New York,8.911225820194459e-11,0.0671
NY,36103158116,New York,8.095813299818426e-11,0.2181
NY,36029008003,New York,7.45980135558299e-11,0.0956
NY,36029008101,New York,1.4302973222471933e-10,0.182
NY,36029008102,New York,8.174097700402727e-11,0.2012
NY,36029008201,New York,7.608067921281723e-11,0.4141
NY,36029008202,New York,5.513360053471026e-11,0.5729
NY,36029008300,New York,3.323284244552069e-10,0.8716
NY,36103158309,New York,1.9254688630982153e-10,0.3982
NY,36103158511,New York,1.846617973657217e-10,0.3546
NY,36103158512,New York,7.457587929343402e-11,0.1487
NY,36103158604,New York,1.1960553952436088e-10,0.2662
NY,36103158605,New York,1.951233775814091e-10,0.0719
NY,36103158608,New York,8.182243448739606e-11,0.4788
NY,36103158705,New York,1.8349540774119537e-10,0.6176
NY,36103190708,New York,5.706968793253914e-10,0.1249
NY,36103111402,New York,1.1515953947297652e-10,0.0918
NY,36103111503,New York,9.967189153024343e-11,0.3354
NY,36029013802,New York,2.2588257314274833e-09,0.167
NY,36029004902,New York,3.675170420062599e-11,0.1555
NY,36029004901,New York,1.1015264769482704e-11,0.3274
NY,36029016801,New York,3.7592083968225896e-11,0.8486
NY,36029014704,New York,6.093433144189641e-10,0.274
NY,36029014804,New York,2.9355652022715787e-09,0.2303
NY,36029007104,New York,1.789271687619168e-11,0.9411
NY,36029006802,New York,2.1645343952072504e-11,0.109
NY,36103122300,New York,6.863817984075521e-10,0.3915
NY,36103111504,New York,1.1306603245959967e-10,0.1314
NY,36103135402,New York,1.929910086295393e-10,0.128
NY,36103135403,New York,1.336793819435106e-10,0.3738
NY,36103145602,New York,6.014018188683506e-11,0.6623
NY,36103145603,New York,1.5291498763753677e-10,0.8007
NY,36103146902,New York,1.6453183407220577e-10,0.2322
NY,36103145604,New York,6.451001578974067e-11,0.7292
NY,36103145605,New York,8.087526141625952e-11,0.8021
NY,36103145701,New York,2.7353104374106744e-10,0.6224
NY,36103145702,New York,1.2189316684718816e-10,0.6484
NY,36103145703,New York,1.0485552304330114e-10,0.6952
NY,36103158102,New York,1.1461308313472289e-10,0.3961
NY,36057072700,New York,9.958737298583482e-09,0.7243
NY,36057070600,New York,5.362573901952747e-11,0.7638
NY,36057072100,New York,3.350626636641841e-09,0.3371
NY,36057070200,New York,2.0163165555810777e-10,0.8355
NY,36057072800,New York,1.0383081903803566e-08,0.2217
NY,36057070300,New York,3.146329560868981e-11,0.7878
NY,36085032300,New York,1.794662858802199e-10,0.339
NY,36085001800,New York,9.702032484832118e-11,0.1453
NY,36085014100,New York,1.2795577423518829e-11,0.7501
NY,36029008400,New York,6.165543069159911e-10,0.5845
NY,36085024401,New York,9.321455855415978e-11,0.2434
NY,36005011800,New York,1.593007193491163e-10,0.4567
NY,36005012102,New York,2.0460274712830244e-12,0.9726
NY,36005012300,New York,1.2502463070882148e-11,0.9066
NY,36005012500,New York,6.99210528864428e-12,0.9538
NY,36005012701,New York,4.4808824365744725e-12,0.9443
NY,36047076800,New York,1.2465013879603546e-11,0.7983
NY,36047094600,New York,1.1582271000555836e-11,0.4931
NY,36035970100,New York,3.845830636122608e-09,0.3984
NY,36035970700,New York,1.235925994334394e-10,0.6442
NY,36035971300,New York,3.248468443405827e-10,0.4739
NY,36035970200,New York,4.645649093828676e-09,0.2964
NY,36035970500,New York,1.9085443943810697e-08,0.4868
NY,36047119800,New York,1.3443784766220701e-11,0.9158
NY,36029012001,New York,2.779713904869758e-10,0.1498
NY,36029012002,New York,1.748376431735038e-10,0.0211
NY,36029012003,New York,1.649282627563411e-10,0.0169
NY,36029012300,New York,5.8175249735216e-11,0.7846
NY,36029012400,New York,5.649822708825289e-11,0.7944
NY,36035970900,New York,6.581593456893161e-11,0.3569
NY,36035971000,New York,7.628421616397264e-11,0.389
NY,36035971100,New York,5.899615992337673e-11,0.7473
NY,36035971200,New York,2.0778786932189112e-10,0.6632
NY,36029012502,New York,5.617559794044758e-11,0.347
NY,36039080100,New York,4.705609041564353e-09,0.1236
NY,36001014608,New York,1.706836659643973e-10,0.1824
NY,36001014609,New York,2.7506618490695963e-10,0.1538
NY,36001014612,New York,1.3926755665332864e-10,0.2805
NY,36001014801,New York,7.099871039499101e-09,0.3014
NY,36001014802,New York,6.774826657267047e-09,0.1023
NY,36029005700,New York,4.0750442343862876e-11,0.7789
NY,36029005900,New York,6.452349403139823e-11,0.8853
NY,36055014505,New York,2.390895385792509e-10,0.3554
NY,36055014700,New York,3.386637201258113e-09,0.3231
NY,36065023502,New York,9.834665701394882e-10,0.0131
NY,36065024400,New York,1.282871618790227e-08,0.4826
NY,36065024302,New York,4.610119642806354e-09,0.2539
NY,36065024700,New York,7.704682371847002e-09,0.3493
NY,36065024303,New York,1.0259034733937317e-08,0.2008
NY,36065021302,New York,6.968013392582038e-11,0.5815
NY,36065024500,New York,6.011409668707009e-09,0.5128
NY,36065022200,New York,6.694181610907148e-11,0.302
NY,36043011400,New York,1.2148376407414126e-08,0.4244
NY,36055014802,New York,2.862433529400871e-09,0.1679
NY,36055014803,New York,1.2619251537826193e-09,0.0181
NY,36055014901,New York,4.110926807154421e-10,0.4636
NY,36005040900,New York,4.832013479586234e-11,0.8157
NY,36005041100,New York,5.016130619836777e-12,0.9559
NY,36071013000,New York,2.833983664534775e-10,0.4925
NY,36071013500,New York,8.86613752555096e-10,0.4482
